Index,ID,Name,Type
461,MG_450_MONOMER,degV family protein,nascent
462,MG_451_MONOMER,translation elongation factor Tu,nascent
463,MG_452_MONOMER,"membrane protein, putative",nascent
464,MG_453_MONOMER,UTP-glucose-1-phosphate uridylyltransferase,nascent
465,MG_454_MONOMER,thiol-dependent peroxidase,nascent
466,MG_455_MONOMER,tyrosyl-tRNA synthetase,nascent
467,MG_456_MONOMER,,nascent
468,MG_457_MONOMER,ATP-dependent metalloprotease FtsH,nascent
469,MG_458_MONOMER,hypoxanthine phosphoribosyltransferase,nascent
470,MG_459_MONOMER,"putative 2-C-methyl-D-erythritol-2,4-cyclodiphosphate synthase",nascent
471,MG_460_MONOMER,L-lactate dehydrogenase/malate dehydrogenase,nascent
472,MG_461_MONOMER,HD domain protein,nascent
473,MG_462_MONOMER,glutamyl-tRNA synthetase,nascent
474,MG_463_MONOMER,dimethyladenosine transferase,nascent
475,MG_464_MONOMER,inner-membrane protein insertion factor,nascent
476,MG_465_MONOMER,ribonuclease P protein component,nascent
477,MG_466_MONOMER,ribosomal protein L34,nascent
478,MG_467_MONOMER,"salivaricin A ABC transporter, ATP-binding protein",nascent
479,MG_468_MONOMER,"salivaricin A ABC transporter, permease protein",nascent
480,MG_526_MONOMER,"salivaricin A ABC transporter, ATP-binding protein",nascent
481,MG_469_MONOMER,chromosomal replication initiator protein DnaA,nascent
482,MG_470_MONOMER,CobQ/CobB/MinD/ParA nucleotide binding domain,nascent
483,MG_001_MONOMER,"DNA polymerase III, beta subunit",processed-I
484,MG_002_MONOMER,DnaJ domain protein,processed-I
485,MG_003_MONOMER,"DNA gyrase, B subunit",processed-I
486,MG_004_MONOMER,"DNA gyrase, A subunit",processed-I
487,MG_005_MONOMER,seryl-tRNA synthetase,processed-I
488,MG_006_MONOMER,thymidylate kinase,processed-I
489,MG_007_MONOMER,"DNA polymerase III delta prime subunit, putative",processed-I
490,MG_008_MONOMER,tRNA modification GTPase TrmE,processed-I
491,MG_009_MONOMER,deoxyribonuclease,processed-I
492,MG_010_MONOMER,DNA primase-related protein,processed-I
493,MG_011_MONOMER,,processed-I
494,MG_012_MONOMER,alpha-L-glutamate ligase,processed-I
495,MG_013_MONOMER,methylenetetrahydrofolate dehydrogenase/methylenetetrahydrofolate cyclohydrolase,processed-I
496,MG_014_MONOMER,"multidrug ABC transporter, ATP-binding/permease protein",processed-I
497,MG_015_MONOMER,"multidrug ABC transporter, ATP-binding/permease protein",processed-I
498,MG_018_MONOMER,SNF2 family helicase putative,processed-I
499,MG_019_MONOMER,chaperone protein DnaJ,processed-I
500,MG_020_MONOMER,proline iminopeptidase,processed-I
501,MG_021_MONOMER,methionyl-tRNA synthetase,processed-I
502,MG_022_MONOMER,"DNA-directed RNA polymerase, delta subunit",processed-I
503,MG_023_MONOMER,"fructose-1,6-bisphosphate aldolase, class II",processed-I
504,MG_024_MONOMER,GTP-binding protein YchF,processed-I
505,MG_025_MONOMER,Beta-glycosyl transferase,processed-I
506,MG_026_MONOMER,translation elongation factor P,processed-I
507,MG_027_MONOMER,transcription termination/antitermination protein NusB,processed-I
508,MG_028_MONOMER,,processed-I
509,MG_029_MONOMER,DJ-1/PfpI family protein,processed-I
510,MG_030_MONOMER,uracil phosphoribosyltransferase,processed-I
511,MG_031_MONOMER,"DNA polymerase III, alpha subunit, Gram-positive type",processed-I
512,MG_032_MONOMER,,processed-I
513,MG_033_MONOMER,glycerol uptake facilitator,processed-I
514,MG_034_MONOMER,thymidine kinase,processed-I
515,MG_035_MONOMER,histidyl-tRNA synthetase,processed-I
516,MG_036_MONOMER,aspartyl-tRNA synthetase,processed-I
517,MG_037_MONOMER,nicotinate phosphoribosyltransferase,processed-I
518,MG_038_MONOMER,glycerol kinase,processed-I
519,MG_039_MONOMER,"FAD-dependent glycerol-3-phosphate dehydrogenase, putative",processed-I
520,MG_040_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, substrate binding protein",processed-I
521,MG_041_MONOMER,"PTS system, HPr",processed-I
522,MG_042_MONOMER,"spermidine/putrescine (polyamine) ABC transporter, ATP-binding protein, putative",processed-I
523,MG_043_MONOMER,"spermidine/putrescine (polyamine) ABC transporter, permease protein, putative",processed-I
524,MG_044_MONOMER,"spermidine/putrescine (polyamine) ABC transporter, permease protein, putative",processed-I
525,MG_045_MONOMER,"spermidine/putrescine (polyamine) ABC transporter, spermidine/putrescine binding protein, putative",processed-I
526,MG_046_MONOMER,metalloendopeptidase,processed-I
527,MG_047_MONOMER,S-adenosylmethionine synthetase,processed-I
528,MG_048_MONOMER,signal recognition particle protein,processed-I
529,MG_049_MONOMER,purine nucleoside phosphorylase,processed-I
530,MG_050_MONOMER,deoxyribose-phosphate aldolase,processed-I
531,MG_051_MONOMER,pyrimidine-nucleoside phosphorylase,processed-I
532,MG_052_MONOMER,cytidine deaminase,processed-I
533,MG_053_MONOMER,"phosphoglucomutase/phosphomannomutase, putative",processed-I
534,MG_054_MONOMER,"transcription antitermination protein NusG, putative",processed-I
535,MG_055_MONOMER,"preprotein translocase, SecE subunit",processed-I
536,MG_473_MONOMER,ribosomal protein L33 type 2,processed-I
537,MG_474_MONOMER,,processed-I
538,MG_056_MONOMER,tetrapyrrole (corrin/porphyrin) methylase protein,processed-I
539,MG_057_MONOMER,small primase-like protein,processed-I
540,MG_058_MONOMER,ribose-phosphate pyrophosphokinase,processed-I
541,MG_059_MONOMER,SsrA-binding protein,processed-I
542,MG_060_MONOMER,glycosyl transferase,processed-I
543,MG_061_MONOMER,Mycoplasma MFS transporter,processed-I
544,MG_062_MONOMER,"PTS system, fructose-specific IIABC component",processed-I
545,MG_063_MONOMER,"1-phosphofructokinase, putative",processed-I
546,MG_064_MONOMER,"ABC transporter, permease protein, putative",processed-I
547,MG_065_MONOMER,"ABC transporter, ATP-binding protein",processed-I
548,MG_066_MONOMER,transketolase,processed-I
549,MG_067_MONOMER,"lipoprotein, putative",processed-I
550,MG_068_MONOMER,"lipoprotein, putative",processed-I
551,MG_069_MONOMER,"PTS system, glucose-specific IIABC component",processed-I
552,MG_070_MONOMER,ribosomal protein S2,processed-I
553,MG_071_MONOMER,"ATPase, P-type (transporting), HAD superfamily, subfamily IC",processed-I
554,MG_072_MONOMER,"preprotein translocase, SecA subunit",processed-I
555,MG_073_MONOMER,"excinuclease ABC, B subunit",processed-I
556,MG_074_MONOMER,,processed-I
557,MG_075_MONOMER,116 kDa surface antigen,processed-I
558,MG_076_MONOMER,,processed-I
559,MG_077_MONOMER,"oligopeptide ABC transporter, permease protein",processed-I
560,MG_078_MONOMER,"oligopeptide ABC transporter, permease protein",processed-I
561,MG_079_MONOMER,"oligopeptide ABC transporter, ATP-binding protein",processed-I
562,MG_080_MONOMER,"oligopeptide ABC transporter, ATP-binding protein",processed-I
563,MG_081_MONOMER,ribosomal protein L11,processed-I
564,MG_082_MONOMER,ribosomal protein L1,processed-I
565,MG_083_MONOMER,peptidyl-tRNA hydrolase,processed-I
566,MG_084_MONOMER,tRNA(Ile)-lysidine synthetase,processed-I
567,MG_085_MONOMER,HPr(Ser) kinase/phosphatase,processed-I
568,MG_086_MONOMER,prolipoprotein diacylglyceryl transferase,processed-I
569,MG_087_MONOMER,ribosomal protein S12,processed-I
570,MG_088_MONOMER,ribosomal protein S7,processed-I
571,MG_089_MONOMER,translation elongation factor G,processed-I
572,MG_090_MONOMER,ribosomal protein S6,processed-I
573,MG_091_MONOMER,single-strand binding protein family,processed-I
574,MG_092_MONOMER,ribosomal protein S18,processed-I
575,MG_093_MONOMER,ribosomal protein L9,processed-I
576,MG_094_MONOMER,replicative DNA helicase,processed-I
577,MG_095_MONOMER,"lipoprotein, putative",processed-I
578,MG_096_MONOMER,,processed-I
579,MG_097_MONOMER,"uracil-DNA glycosylase, putative",processed-I
580,MG_098_MONOMER,"glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, C subunit",processed-I
581,MG_099_MONOMER,"glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, A subunit",processed-I
582,MG_100_MONOMER,"glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, B subunit",processed-I
583,MG_101_MONOMER,Uncharacterized HTH-type transcriptional regulator,processed-I
584,MG_102_MONOMER,thioredoxin-disulfide reductase,processed-I
585,MG_103_MONOMER,,processed-I
586,MG_476_MONOMER,"preprotein translocase, SecG subunit",processed-I
587,MG_104_MONOMER,ribonuclease R,processed-I
588,MG_105_MONOMER,putative DNA integrity scanning protein,processed-I
589,MG_106_MONOMER,peptide deformylase,processed-I
590,MG_107_MONOMER,guanylate kinase,processed-I
591,MG_108_MONOMER,"Ser/Thr protein phosphatase 2C, putative",processed-I
592,MG_109_MONOMER,"serine/threonine protein kinase, putative",processed-I
593,MG_110_MONOMER,ribosome small subunit-dependent GTPase A,processed-I
594,MG_111_MONOMER,glucose-6-phosphate isomerase,processed-I
595,MG_112_MONOMER,ribulose-phosphate 3-epimerase,processed-I
596,MG_113_MONOMER,asparaginyl-tRNA synthetase,processed-I
597,MG_114_MONOMER,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,processed-I
598,MG_115_MONOMER,competence/damage-inducible protein CinA domain protein,processed-I
599,MG_116_MONOMER,,processed-I
600,MG_117_MONOMER,,processed-I
601,MG_118_MONOMER,UDP-glucose 4-epimerase,processed-I
602,MG_119_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, ATP-binding protein",processed-I
603,MG_120_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, permease protein",processed-I
604,MG_121_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, permease protein",processed-I
605,MG_122_MONOMER,DNA topoisomerase I,processed-I
606,MG_123_MONOMER,arginine deaminasse,processed-I
607,MG_124_MONOMER,thioredoxin,processed-I
608,MG_125_MONOMER,"Cof-like hydrolase, putative",processed-I
609,MG_126_MONOMER,tryptophanyl-tRNA synthetase,processed-I
610,MG_127_MONOMER,Spx subfamily protein,processed-I
611,MG_128_MONOMER,"inorganic polyphosphate/ATP-NAD kinase, probable",processed-I
612,MG_129_MONOMER,Putative phosphotransferase enzyme glucose-specific IIB component,processed-I
613,MG_130_MONOMER,,processed-I
614,MG_131_MONOMER,hypothetical protein,processed-I
615,MG_132_MONOMER,purine nucleoside phosphoramidase,processed-I
616,MG_133_MONOMER,"membrane protein, putative",processed-I
617,MG_134_MONOMER,,processed-I
618,MG_135_MONOMER,"membrane protein, putative",processed-I
619,MG_136_MONOMER,lysyl-tRNA synthetase,processed-I
620,MG_137_MONOMER,UDP-galactopyranose mutase,processed-I
621,MG_138_MONOMER,Translation elongation factor 4,processed-I
622,MG_139_MONOMER,ribonuclease J,processed-I
623,MG_140_MONOMER,putative ATP-dependent helicase,processed-I
624,MG_141_MONOMER,transcription termination factor NusA,processed-I
625,MG_477_MONOMER,,processed-I
626,MG_142_MONOMER,translation initiation factor IF-2,processed-I
627,MG_143_MONOMER,ribosome-binding factor A,processed-I
628,MG_144_MONOMER,,processed-I
629,MG_145_MONOMER,riboflavin biosynthesis protein RibF,processed-I
630,MG_146_MONOMER,UPF0053 protein,processed-I
631,MG_147_MONOMER,"membrane protein, putative",processed-I
632,MG_148_MONOMER,,processed-I
633,MG_149_MONOMER,"lipoprotein, putative",processed-I
634,MG_478_MONOMER,,processed-I
635,MG_150_MONOMER,ribosomal protein S10,processed-I
636,MG_151_MONOMER,ribosomal protein L3,processed-I
637,MG_152_MONOMER,ribosomal protein L4/L1 family,processed-I
638,MG_153_MONOMER,ribosomal protein L23,processed-I
639,MG_154_MONOMER,ribosomal protein L2,processed-I
640,MG_155_MONOMER,ribosomal protein S19,processed-I
641,MG_156_MONOMER,ribosomal protein L22,processed-I
642,MG_157_MONOMER,ribosomal protein S3,processed-I
643,MG_158_MONOMER,ribosomal protein L16,processed-I
644,MG_159_MONOMER,ribosomal protein L29,processed-I
645,MG_160_MONOMER,ribosomal protein S17,processed-I
646,MG_161_MONOMER,ribosomal protein L14,processed-I
647,MG_162_MONOMER,ribosomal protein L24,processed-I
648,MG_163_MONOMER,ribosomal protein L5,processed-I
649,MG_164_MONOMER,ribosomal protein S14,processed-I
650,MG_165_MONOMER,ribosomal protein S8,processed-I
651,MG_166_MONOMER,ribosomal protein L6,processed-I
652,MG_167_MONOMER,ribosomal protein L18,processed-I
653,MG_168_MONOMER,ribosomal protein S5,processed-I
654,MG_169_MONOMER,ribosomal protein L15,processed-I
655,MG_170_MONOMER,"preprotein translocase, SecY subunit",processed-I
656,MG_171_MONOMER,adenylate kinase,processed-I
657,MG_172_MONOMER,"methionine aminopeptidase, type I",processed-I
658,MG_173_MONOMER,translation initiation factor IF-1,processed-I
659,MG_174_MONOMER,ribosomal protein L36,processed-I
660,MG_175_MONOMER,ribosomal protein S13,processed-I
661,MG_176_MONOMER,,processed-I
662,MG_177_MONOMER,"DNA-directed RNA polymerase, alpha subunit",processed-I
663,MG_178_MONOMER,ribosomal protein L17,processed-I
664,MG_179_MONOMER,"metal ion (cobalt) ABC transporter, ATP-binding protein, putative",processed-I
665,MG_180_MONOMER,"metal ion (cobalt) ABC transporter, ATP-binding protein, putative",processed-I
666,MG_181_MONOMER,"metal ion (cobalt) ABC transporter, permease protein",processed-I
667,MG_182_MONOMER,tRNA pseudouridine synthase A,processed-I
668,MG_183_MONOMER,oligoendopeptidase F,processed-I
669,MG_184_MONOMER,adenine-specific DNA modification methylase,processed-I
670,MG_185_MONOMER,"lipoprotein, putative",processed-I
671,MG_186_MONOMER,"Oligosaccharide or polyol ABC transporter, substrate binding protein",processed-I
672,MG_187_MONOMER,"Oligosaccharide or polyol ABC transporter, ATP-binding protein",processed-I
673,MG_188_MONOMER,"Oligosaccharide or polyol ABC transporter, permease protein",processed-I
674,MG_189_MONOMER,"Oligosaccharide or polyol ABC transporter, permease protein",processed-I
675,MG_190_MONOMER,phosphoesterase,processed-I
676,MG_191_MONOMER,MgPa adhesin,processed-I
677,MG_192_MONOMER,P110 protein,processed-I
678,MG_194_MONOMER,"phenylalanyl-tRNA synthetase, alpha subunit",processed-I
679,MG_195_MONOMER,"phenylalanyl-tRNA synthetase, beta subunit",processed-I
680,MG_196_MONOMER,translation initiation factor IF-3,processed-I
681,MG_197_MONOMER,ribosomal protein L35,processed-I
682,MG_198_MONOMER,ribosomal protein L20,processed-I
683,MG_199_MONOMER,"ribonuclease HIII, putative, frameshift",processed-I
684,MG_200_MONOMER,DnaJ domain protein,processed-I
685,MG_201_MONOMER,co-chaperone GrpE,processed-I
686,MG_202_MONOMER,,processed-I
687,MG_203_MONOMER,"DNA topoisomerase IV, B subunit",processed-I
688,MG_204_MONOMER,"DNA topoisomerase IV, A subunit",processed-I
689,MG_205_MONOMER,"heat-inducible transcription repressor HrcA, putative",processed-I
690,MG_206_MONOMER,"excinuclease ABC, C subunit",processed-I
691,MG_207_MONOMER,Ser/Thr protein phosphatase 2A,processed-I
692,MG_208_MONOMER,glycoprotease,processed-I
693,MG_209_MONOMER,"23S rRNA pseudouridine synthase; U955, U2504, U2580",processed-I
694,MG_210_MONOMER,"prolipoprotein signal peptidase, signal peptidase II",processed-I
695,MG_480_MONOMER,,processed-I
696,MG_481_MONOMER,30S ribosomal protein S21,processed-I
697,MG_211_MONOMER,,processed-I
698,MG_482_MONOMER,holo-(acyl-carrier-protein) synthase,processed-I
699,MG_212_MONOMER,"1-acyl-sn-glycerol-3-phosphate acyltransferase, putative",processed-I
700,MG_213_MONOMER,segregation and condensation protein A,processed-I
701,MG_214_MONOMER,segregation and condensation protein B,processed-I
702,MG_215_MONOMER,6-phosphofructokinase,processed-I
703,MG_216_MONOMER,pyruvate kinase,processed-I
704,MG_217_MONOMER,P65 adhesin,processed-I
705,MG_218_MONOMER,high molecular weight cytadherence accessory protein 2,processed-I
706,MG_491_MONOMER,,processed-I
707,MG_219_MONOMER,,processed-I
708,MG_220_MONOMER,,processed-I
709,MG_221_MONOMER,mraZ protein,processed-I
710,MG_222_MONOMER,S-adenosyl-methyltransferase MraW,processed-I
711,MG_223_MONOMER,,processed-I
712,MG_224_MONOMER,cell division protein FtsZ,processed-I
713,MG_225_MONOMER,amino acid-polyamine-organocation (APC) permease,processed-I
714,MG_226_MONOMER,amino acid-polyamine-organocation (APC) permease,processed-I
715,MG_227_MONOMER,thymidylate synthase,processed-I
716,MG_228_MONOMER,dihydrofolate reductase,processed-I
717,MG_229_MONOMER,"ribonucleoside-diphosphate reductase, beta chain",processed-I
718,MG_230_MONOMER,ribonucleotide reductase stimulatory protein,processed-I
719,MG_231_MONOMER,"ribonucleoside-diphosphate reductase, alpha chain",processed-I
720,MG_232_MONOMER,ribosomal protein L21,processed-I
721,MG_233_MONOMER,,processed-I
722,MG_234_MONOMER,ribosomal protein L27,processed-I
723,MG_235_MONOMER,apurinic endonuclease,processed-I
724,MG_236_MONOMER,ferric uptake repressor,processed-I
725,MG_237_MONOMER,,processed-I
726,MG_238_MONOMER,trigger factor,processed-I
727,MG_239_MONOMER,ATP-dependent protease La,processed-I
728,MG_240_MONOMER,nicotinamide-nucleotide adenylyltransferase/conserved hypothetical protein,processed-I
729,MG_241_MONOMER,,processed-I
730,MG_242_MONOMER,,processed-I
731,MG_243_MONOMER,"conserved hypothetical protein, authentic frameshift",processed-I
732,MG_244_MONOMER,3-5' helicase,processed-I
733,MG_245_MONOMER,"5-formyltetrahydrofolate cyclo-ligase, putative",processed-I
734,MG_246_MONOMER,Ser/Thr protein phosphatase 2A,processed-I
735,MG_247_MONOMER,"membrane protein, putative",processed-I
736,MG_248_MONOMER,,processed-I
737,MG_249_MONOMER,RNA polymerase sigma factor RpoD,processed-I
738,MG_250_MONOMER,DNA primase,processed-I
739,MG_251_MONOMER,glycyl-tRNA synthetase,processed-I
740,MG_252_MONOMER,23S rRNA methyltransferase; G2251,processed-I
741,MG_253_MONOMER,cysteinyl-tRNA synthetase,processed-I
742,MG_254_MONOMER,"DNA ligase, NAD-dependent",processed-I
743,MG_255_MONOMER,,processed-I
744,MG_494_MONOMER,,processed-I
745,MG_256_MONOMER,,processed-I
746,MG_257_MONOMER,ribosomal protein L31,processed-I
747,MG_258_MONOMER,peptide chain release factor 1,processed-I
748,MG_259_MONOMER,modification methylase,processed-I
749,MG_260_MONOMER,"lipoprotein, putative",processed-I
750,MG_261_MONOMER,"DNA polymerase III, alpha subunit",processed-I
751,MG_262_MONOMER,"polI-like 5'-3' exonuclease, putative",processed-I
752,MG_498_MONOMER,formamidopyrimidine-DNA glycosylase,processed-I
753,MG_263_MONOMER,Cof-like hydrolase,processed-I
754,MG_264_MONOMER,dephospho-CoA kinase,processed-I
755,MG_265_MONOMER,sugar phosphatase,processed-I
756,MG_266_MONOMER,leucyl-tRNA synthetase,processed-I
757,MG_267_MONOMER,,processed-I
758,MG_268_MONOMER,,processed-I
759,MG_269_MONOMER,,processed-I
760,MG_270_MONOMER,"lipoyltransferase/lipoate-protein ligase, putative",processed-I
761,MG_271_MONOMER,dihydrolipoamide dehydrogenase,processed-I
762,MG_272_MONOMER,dihydrolipoamide acetyltransferase,processed-I
763,MG_273_MONOMER,"pyruvate dehydrogenase component E1, beta subunit",processed-I
764,MG_274_MONOMER,"pyruvate dehydrogenase component E1, alpha subunit",processed-I
765,MG_275_MONOMER,NADH oxidase,processed-I
766,MG_276_MONOMER,adenine phosphoribosyltransferase,processed-I
767,MG_277_MONOMER,Protein-export membrane protein secDF,processed-I
768,MG_278_MONOMER,GTP diphosphokinase,processed-I
769,MG_279_MONOMER,,processed-I
770,MG_280_MONOMER,sensory rhodopsin II transducer motif,processed-I
771,MG_281_MONOMER,,processed-I
772,MG_282_MONOMER,transcription elongation factor GreA,processed-I
